experience_coding,python_user,r_user,sql_user,most_used,compensation,category
3.3,False,False,True,TensorFlow,10349.0,< 5 Years
2.3,False,True,False,Scikit-learn,14869.0,< 5 Years
0.88,False,False,True,,65915.0,< 5 Years
0.0,False,False,False,,12339.0,< 5 Years
7.8,False,False,True,,27832.0,5-10 Years
20.6,False,False,True,Scikit-learn,97800.0, 25+ Years
0.39,False,False,False,,71618.0,< 5 Years
0.0,False,False,False,,141823.0,< 5 Years
2.0,False,False,True,Scikit-learn,67310.0,< 5 Years
0.47,False,False,False,,119526.0,< 5 Years
7.4,False,False,True,Keras,62579.0,5-10 Years
1.8,False,True,False,,6780.0,< 5 Years
0.8,False,False,True,,69618.0,< 5 Years
0.66,False,False,True,,63817.0,< 5 Years
1.8,False,False,False,Scikit-learn,903.0,< 5 Years
2.8,False,False,False,Keras,71724.0,< 5 Years
7.6,False,False,False,TensorFlow,28551.0,5-10 Years
2.7,False,False,False,,68007.0,< 5 Years
7.2,False,True,False,Scikit-learn,91173.0,5-10 Years
11.4,False,False,True,,72733.0,< 10-15 Years
4.3,False,False,True,Scikit-learn,51749.0,< 5 Years
3.7,False,False,True,TensorFlow,10423.0,< 5 Years
0.94,False,True,False,TensorFlow,74622.0,< 5 Years
8.8,False,True,True,Scikit-learn,114241.0,5-10 Years
8.4,False,False,False,PyTorch,64668.0,5-10 Years
6.1,False,True,True,Scikit-learn,2005.0,5-10 Years
1.9,False,False,False,Scikit-learn,73356.0,< 5 Years
0.0,False,False,False,,100457.0,< 5 Years
1.5,False,False,False,,2396.0,< 5 Years
1.6,False,False,False,TensorFlow,19.0,< 5 Years
3.0,False,False,True,TensorFlow,59420.0,< 5 Years
12.4,False,False,False,Scikit-learn,55663.0,< 10-15 Years
4.9,False,False,True,,54772.0,< 5 Years
3.3,False,False,False,PyTorch,38967.0,< 5 Years
4.7,False,True,True,Scikit-learn,8411.0,< 5 Years
0.75,False,False,False,Scikit-learn,795.0,< 5 Years
19.8,False,False,False,Scikit-learn,177452.0,< 15-20 Years
12.9,False,False,False,Scikit-learn,123070.0,< 10-15 Years
0.32,False,True,False,Keras,27.0,< 5 Years
2.0,False,False,True,Scikit-learn,59388.0,< 5 Years
2.0,False,False,False,PyTorch,54392.0,< 5 Years
3.6,False,False,True,PyTorch,17211.0,< 5 Years
3.4,False,False,False,Scikit-learn,59646.0,< 5 Years
13.2,False,False,True,TensorFlow,7797.0,< 10-15 Years
0.87,False,False,True,,53211.0,< 5 Years
15.3,False,False,False,Scikit-learn,13086.0,< 15-20 Years
0.0,False,False,False,,4175.0,< 5 Years
2.3,False,False,False,Scikit-learn,67373.0,< 5 Years
3.4,False,False,False,,150918.0,< 5 Years
0.88,False,False,False,,6368.0,< 5 Years
0.0,False,False,False,,28191.0,< 5 Years
5.7,False,False,False,,101394.0,5-10 Years
8.4,False,False,False,Scikit-learn,598.0,5-10 Years
4.2,False,False,False,,34016.0,< 5 Years
3.3,False,False,False,Scikit-learn,10669.0,< 5 Years
3.3,False,False,False,PyTorch,28164.0,< 5 Years
0.57,False,False,False,,67725.0,< 5 Years
0.79,False,False,False,,72937.0,< 5 Years
2.6,False,False,True,Scikit-learn,52108.0,< 5 Years
3.6,False,False,False,PyTorch,73243.0,< 5 Years
12.9,False,False,True,Scikit-learn,29859.0,< 10-15 Years
1.9,False,False,False,TensorFlow,188.0,< 5 Years
7.1,False,False,False,Scikit-learn,303.0,5-10 Years
0.79,False,False,False,,5990.0,< 5 Years
0.68,False,True,False,Scikit-learn,1886.0,< 5 Years
0.91,False,False,False,,69949.0,< 5 Years
2.9,False,False,True,,607.0,< 5 Years
1.3,False,False,False,,51052.0,< 5 Years
1.3,False,True,True,,56175.0,< 5 Years
21.9,False,False,True,Scikit-learn,97771.0, 25+ Years
24.0,False,False,True,PyTorch,93899.0, 25+ Years
2.6,False,True,False,Keras,93196.0,< 5 Years
0.82,False,False,True,,68257.0,< 5 Years
12.9,False,True,False,,71131.0,< 10-15 Years
14.9,False,False,True,Keras,89654.0,< 10-15 Years
0.62,False,False,False,,74244.0,< 5 Years
4.1,False,False,True,Scikit-learn,3190.0,< 5 Years
2.1,False,True,False,,51318.0,< 5 Years
4.3,False,False,True,Scikit-learn,68644.0,< 5 Years
4.5,False,False,True,TensorFlow,69971.0,< 5 Years
0.96,False,True,True,,7320.0,< 5 Years
2.2,False,False,False,PyTorch,73255.0,< 5 Years
27.9,False,False,True,Scikit-learn,45365.0, 25+ Years
1.7,False,False,True,Scikit-learn,136.0,< 5 Years
0.36,False,False,True,,53707.0,< 5 Years
2.2,False,False,True,Scikit-learn,670.0,< 5 Years
0.79,False,False,False,,74903.0,< 5 Years
0.51,False,False,False,,594.0,< 5 Years
19.5,False,False,True,,4133.0,< 15-20 Years
2.0,False,False,True,PyTorch,22621.0,< 5 Years
1.5,False,False,True,PyTorch,1772.0,< 5 Years
28.7,False,False,True,PyTorch,120050.0, 25+ Years
0.5,False,False,True,,59941.0,< 5 Years
2.0,False,False,False,Scikit-learn,60298.0,< 5 Years
0.88,False,False,False,Scikit-learn,63360.0,< 5 Years
0.54,False,False,False,Scikit-learn,59137.0,< 5 Years
6.8,False,False,True,,71015.0,5-10 Years
0.71,False,True,True,,852.0,< 5 Years
24.9,False,False,False,TensorFlow,51749.0, 25+ Years
0.67,False,True,True,PyTorch,64846.0,< 5 Years
4.2,False,True,True,Scikit-learn,18169.0,< 5 Years
0.48,False,False,False,Keras,52063.0,< 5 Years
2.4,False,False,False,,54675.0,< 5 Years
0.46,False,False,False,Scikit-learn,65926.0,< 5 Years
1.4,False,False,True,,52846.0,< 5 Years
4.8,False,False,False,Scikit-learn,74548.0,< 5 Years
20.0,False,True,False,,209715.0, 25+ Years
0.56,False,False,True,,28764.0,< 5 Years
7.4,False,False,True,,5070.0,5-10 Years
0.9,False,False,False,,67984.0,< 5 Years
20.2,False,False,True,Scikit-learn,70055.0, 25+ Years
7.3,False,False,True,,781.0,5-10 Years
17.7,False,False,True,,418.0,< 15-20 Years
1.0,False,False,True,Scikit-learn,416.0,< 5 Years
1.3,False,False,False,,60590.0,< 5 Years
2.9,False,False,False,Scikit-learn,810.0,< 5 Years
0.0,False,False,False,,650.0,< 5 Years
26.7,False,True,True,Scikit-learn,263436.0, 25+ Years
0.45,False,True,False,Scikit-learn,47331.0,< 5 Years
1.3,False,False,False,Scikit-learn,72704.0,< 5 Years
26.4,False,True,True,Scikit-learn,92736.0, 25+ Years
0.4,False,False,False,Scikit-learn,300.0,< 5 Years
16.4,False,False,False,TensorFlow,61911.0,< 15-20 Years
0.65,False,False,True,TensorFlow,68722.0,< 5 Years
0.64,False,False,False,TensorFlow,70624.0,< 5 Years
0.83,False,False,False,,67921.0,< 5 Years
4.2,False,False,False,PyTorch,92091.0,< 5 Years
0.51,False,False,False,Keras,56067.0,< 5 Years
5.6,False,False,True,Keras,6629.0,5-10 Years
3.6,False,False,False,,69196.0,< 5 Years
1.6,False,False,False,Keras,61252.0,< 5 Years
7.4,False,False,True,Scikit-learn,8103.0,5-10 Years
8.4,False,False,False,Keras,40081.0,5-10 Years
0.39,False,False,False,Scikit-learn,2830.0,< 5 Years
0.55,False,False,False,,55230.0,< 5 Years
0.65,False,False,False,TensorFlow,51967.0,< 5 Years
4.1,False,False,False,TensorFlow,975.0,< 5 Years
25.3,False,False,False,TensorFlow,66544.0, 25+ Years
2.3,False,False,True,,873.0,< 5 Years
4.3,False,True,True,Scikit-learn,9970.0,< 5 Years
2.9,False,False,True,,56500.0,< 5 Years
1.3,False,False,False,Scikit-learn,7811.0,< 5 Years
3.1,False,False,False,,1751.0,< 5 Years
2.0,False,False,True,,5032.0,< 5 Years
1.6,False,False,True,Scikit-learn,63391.0,< 5 Years
0.5,False,False,False,,60192.0,< 5 Years
2.0,False,False,False,TensorFlow,61753.0,< 5 Years
0.58,False,False,True,Keras,9849.0,< 5 Years
0.42,False,False,False,TensorFlow,12749.0,< 5 Years
1.3,False,False,False,PyTorch,176.0,< 5 Years
2.3,False,False,False,TensorFlow,688.0,< 5 Years
6.7,False,True,False,,88416.0,5-10 Years
1.2,False,False,False,,53584.0,< 5 Years
24.7,False,True,False,,218274.0, 25+ Years
1.9,False,False,False,PyTorch,69250.0,< 5 Years
6.6,False,False,True,,611.0,5-10 Years
0.0,False,False,False,,55235.0,< 5 Years
1.9,False,False,True,Scikit-learn,25835.0,< 5 Years
5.8,False,False,False,Scikit-learn,79736.0,5-10 Years
0.8,False,False,False,Scikit-learn,248.0,< 5 Years
0.46,False,False,False,Scikit-learn,63362.0,< 5 Years
17.3,False,False,True,Keras,222480.0,< 15-20 Years
4.7,False,False,False,Keras,44646.0,< 5 Years
4.3,False,False,False,TensorFlow,60851.0,< 5 Years
4.9,False,True,True,Scikit-learn,115146.0,< 5 Years
10.1,False,False,False,PyTorch,51008.0,< 10-15 Years
1.1,False,True,True,,51149.0,< 5 Years
1.0,False,True,False,Keras,1888.0,< 5 Years
5.5,False,True,False,,26637.0,5-10 Years
7.6,False,False,False,Scikit-learn,1965.0,5-10 Years
2.6,False,False,False,TensorFlow,2528.0,< 5 Years
2.2,False,False,True,TensorFlow,632.0,< 5 Years
2.9,False,False,False,,60187.0,< 5 Years
0.52,False,False,False,TensorFlow,59667.0,< 5 Years
2.1,False,False,True,Scikit-learn,2874.0,< 5 Years
1.8,False,False,False,TensorFlow,56501.0,< 5 Years
16.8,False,False,True,Scikit-learn,50534.0,< 15-20 Years
16.6,False,False,False,Keras,62950.0,< 15-20 Years
18.3,False,False,False,TensorFlow,44413.0,< 15-20 Years
2.3,False,False,False,,93279.0,< 5 Years
11.8,False,True,True,Scikit-learn,293774.0,< 10-15 Years
1.7,False,False,True,PyTorch,793.0,< 5 Years
2.0,False,False,True,Keras,4473.0,< 5 Years
2.8,False,False,False,,73253.0,< 5 Years
2.9,False,False,False,TensorFlow,1231438.0,< 5 Years
12.7,False,False,False,Scikit-learn,21059.0,< 10-15 Years
9.3,False,False,False,TensorFlow,215.0,5-10 Years
25.0,False,False,True,PyTorch,99244.0, 25+ Years
0.74,False,True,True,,10112.0,< 5 Years
3.9,False,False,True,Scikit-learn,62558.0,< 5 Years
7.3,False,False,True,,13098.0,5-10 Years
2.9,False,False,False,Keras,846.0,< 5 Years
7.6,False,True,True,Scikit-learn,78431.0,5-10 Years
4.1,False,False,False,Scikit-learn,55538.0,< 5 Years
23.5,False,False,True,,66104.0, 25+ Years
7.1,False,False,True,PyTorch,51076.0,5-10 Years
1.9,False,True,True,,63752.0,< 5 Years
0.58,False,False,False,,1698.0,< 5 Years
2.9,False,False,True,TensorFlow,63753.0,< 5 Years
25.5,False,False,False,,168160.0, 25+ Years
0.0,False,False,False,,69903.0,< 5 Years
1.1,False,True,True,,95405.0,< 5 Years
1.3,False,False,False,,62512.0,< 5 Years
13.4,False,True,False,Keras,66198.0,< 10-15 Years
2.8,False,False,False,,50172.0,< 5 Years
1.7,False,False,False,Scikit-learn,981.0,< 5 Years
0.27,False,False,False,,51569.0,< 5 Years
5.0,False,False,False,Keras,6228.0,5-10 Years
0.0,False,False,False,,846.0,< 5 Years
3.4,False,True,True,TensorFlow,64703.0,< 5 Years
2.6,False,False,True,TensorFlow,61789.0,< 5 Years
2.2,False,True,True,Scikit-learn,12580.0,< 5 Years
1.3,False,False,False,,74276.0,< 5 Years
0.96,False,False,False,Scikit-learn,52303.0,< 5 Years
28.3,False,False,True,Keras,961.0, 25+ Years
0.34,False,True,True,,951.0,< 5 Years
2.6,False,False,False,TensorFlow,4881.0,< 5 Years
14.9,False,False,False,Keras,53996.0,< 10-15 Years
2.8,False,False,False,Scikit-learn,66406.0,< 5 Years
0.0,False,False,False,,20651.0,< 5 Years
16.9,False,False,True,Scikit-learn,16816.0,< 15-20 Years
1.9,False,False,False,,74377.0,< 5 Years
0.53,False,False,False,,52586.0,< 5 Years
4.5,False,False,False,,73062.0,< 5 Years
4.3,False,False,False,PyTorch,74647.0,< 5 Years
3.7,False,False,True,PyTorch,51484.0,< 5 Years
23.2,False,True,True,Keras,1393.0, 25+ Years
2.3,False,True,True,Scikit-learn,74852.0,< 5 Years
1.7,False,False,False,Scikit-learn,57363.0,< 5 Years
29.0,False,True,False,Scikit-learn,42065.0, 25+ Years
4.0,False,False,False,Keras,223.0,< 5 Years
0.0,False,False,False,,49048.0,< 5 Years
4.2,False,False,False,PyTorch,24055.0,< 5 Years
12.9,False,False,False,Keras,409882.0,< 10-15 Years
3.3,False,False,True,Keras,92048.0,< 5 Years
9.2,False,False,False,Scikit-learn,69191.0,5-10 Years
0.21,False,True,False,Scikit-learn,19343.0,< 5 Years
1.7,False,True,False,,25727.0,< 5 Years
0.46,False,False,True,PyTorch,923.0,< 5 Years
13.7,False,False,False,,57609.0,< 10-15 Years
3.7,False,False,False,Scikit-learn,50075.0,< 5 Years
1.0,False,False,False,,59960.0,< 5 Years
10.4,False,True,True,PyTorch,169495.0,< 10-15 Years
0.96,False,False,False,PyTorch,58957.0,< 5 Years
0.73,False,False,True,,64781.0,< 5 Years
2.9,False,False,True,,61128.0,< 5 Years
27.5,False,True,False,,5906.0, 25+ Years
0.42,False,False,False,Scikit-learn,125.0,< 5 Years
2.8,False,False,False,,63907.0,< 5 Years
1.7,False,False,False,Scikit-learn,60272.0,< 5 Years
3.9,False,False,False,TensorFlow,34499.0,< 5 Years
1.0,False,True,False,PyTorch,695.0,< 5 Years
19.3,False,False,True,,39616.0,< 15-20 Years
0.71,False,False,False,PyTorch,73475.0,< 5 Years
2.9,False,True,False,,1265.0,< 5 Years
4.2,False,True,True,Scikit-learn,6087.0,< 5 Years
1.4,False,False,False,Scikit-learn,60766.0,< 5 Years
2.8,False,False,False,PyTorch,59800.0,< 5 Years
0.82,False,False,False,,8200.0,< 5 Years
22.1,False,False,True,Scikit-learn,95899.0, 25+ Years
7.1,False,False,True,TensorFlow,3734.0,5-10 Years
1.2,False,False,False,Scikit-learn,74045.0,< 5 Years
1.2,False,True,True,Scikit-learn,83.0,< 5 Years
16.9,False,False,True,,63135.0,< 15-20 Years
3.2,False,False,False,PyTorch,904.0,< 5 Years
0.93,False,True,True,,64500.0,< 5 Years
3.8,False,False,False,Keras,73697.0,< 5 Years
2.6,False,False,False,Scikit-learn,122292.0,< 5 Years
1.4,False,True,True,TensorFlow,63481.0,< 5 Years
6.3,False,False,False,Scikit-learn,938.0,5-10 Years
2.0,False,False,True,Scikit-learn,8546.0,< 5 Years
0.46,False,False,False,,28869.0,< 5 Years
5.0,False,False,True,,71903.0,5-10 Years
8.9,False,False,False,Scikit-learn,213226.0,5-10 Years
4.2,False,False,False,,64744.0,< 5 Years
2.7,False,False,False,PyTorch,57403.0,< 5 Years
1.3,False,False,False,PyTorch,99.0,< 5 Years
5.7,False,False,True,Scikit-learn,23887.0,5-10 Years
28.3,False,True,False,,163856.0, 25+ Years
3.1,False,True,False,Scikit-learn,25876.0,< 5 Years
4.4,False,False,False,TensorFlow,71951.0,< 5 Years
8.5,False,False,False,Scikit-learn,688.0,5-10 Years
1.9,False,False,True,Scikit-learn,29918.0,< 5 Years
2.9,False,False,False,PyTorch,869.0,< 5 Years
2.3,False,True,True,,72973.0,< 5 Years
0.76,False,False,True,,71911.0,< 5 Years
6.6,False,False,False,Scikit-learn,17832.0,5-10 Years
1.3,False,False,True,Scikit-learn,67853.0,< 5 Years
22.1,False,False,True,Keras,160484.0, 25+ Years
0.26,False,False,False,,66056.0,< 5 Years
0.54,False,True,True,Scikit-learn,71057.0,< 5 Years
3.8,False,True,False,Scikit-learn,34312.0,< 5 Years
5.5,False,True,False,Keras,11586.0,5-10 Years
0.77,False,False,False,PyTorch,69131.0,< 5 Years
0.0,False,False,False,,269630.0,< 5 Years
2.1,False,False,False,PyTorch,203.0,< 5 Years
0.73,False,False,False,,62111.0,< 5 Years
1.5,False,False,False,,63301.0,< 5 Years
4.7,False,False,True,PyTorch,374.0,< 5 Years
0.58,False,False,False,,54939.0,< 5 Years
0.6,False,False,False,Scikit-learn,64585.0,< 5 Years
1.3,False,False,False,TensorFlow,67257.0,< 5 Years
0.85,False,False,False,Scikit-learn,70522.0,< 5 Years
0.58,False,False,True,,12187.0,< 5 Years
0.72,False,False,True,,749.0,< 5 Years
12.1,False,True,True,PyTorch,105590.0,< 10-15 Years
2.7,False,True,True,PyTorch,62714.0,< 5 Years
3.9,False,False,True,TensorFlow,17057.0,< 5 Years
0.0,False,False,False,,2818.0,< 5 Years
24.4,False,False,False,,153.0, 25+ Years
0.49,False,False,False,Scikit-learn,62295.0,< 5 Years
6.3,False,False,False,TensorFlow,55002.0,5-10 Years
21.6,False,False,True,,43172.0, 25+ Years
2.7,False,False,True,Scikit-learn,395.0,< 5 Years
4.5,False,True,True,,20247.0,< 5 Years
2.8,False,False,False,,65537.0,< 5 Years
7.4,False,False,False,,21104.0,5-10 Years
0.35,False,False,False,,67231.0,< 5 Years
1.1,False,True,True,,2730.0,< 5 Years
6.8,False,False,False,TensorFlow,6672.0,5-10 Years
13.3,False,True,False,,4.0,< 10-15 Years
1.6,False,True,False,,70937.0,< 5 Years
11.3,False,True,True,,90357.0,< 10-15 Years
4.1,False,False,True,TensorFlow,111618.0,< 5 Years
2.0,False,True,True,Keras,105809.0,< 5 Years
9.7,False,False,True,Scikit-learn,6738.0,5-10 Years
0.59,False,False,False,,72504.0,< 5 Years
2.3,False,False,False,,57730.0,< 5 Years
4.8,False,True,False,Scikit-learn,2690.0,< 5 Years
2.9,False,True,False,,72460.0,< 5 Years
0.52,False,False,False,,73686.0,< 5 Years
18.9,False,False,True,TensorFlow,71248.0,< 15-20 Years
1.4,False,False,False,PyTorch,63343.0,< 5 Years
0.23,False,True,True,,51565.0,< 5 Years
0.64,False,False,True,Scikit-learn,304.0,< 5 Years
0.8,False,False,False,,507.0,< 5 Years
2.5,False,False,False,Scikit-learn,18190.0,< 5 Years
0.0,False,False,False,,413.0,< 5 Years
3.0,False,False,False,,960.0,< 5 Years
7.4,False,False,False,Keras,6626.0,5-10 Years
3.9,False,True,True,Keras,59774.0,< 5 Years
0.47,False,True,True,Scikit-learn,960.0,< 5 Years
15.9,False,False,False,Scikit-learn,4812.0,< 15-20 Years
0.84,False,False,True,,72055.0,< 5 Years
10.0,False,False,False,Scikit-learn,7356.0,< 10-15 Years
1.7,False,False,False,TensorFlow,60616.0,< 5 Years
0.21,False,True,True,Scikit-learn,59539.0,< 5 Years
1.1,False,True,False,Scikit-learn,420.0,< 5 Years
0.97,False,True,False,,67369.0,< 5 Years
10.7,False,False,False,PyTorch,2497.0,< 10-15 Years
2.2,False,True,True,TensorFlow,52786.0,< 5 Years
1.0,False,True,True,TensorFlow,58363.0,< 5 Years
0.24,False,False,True,Scikit-learn,69783.0,< 5 Years
2.5,False,False,True,,72900.0,< 5 Years
4.6,False,False,False,,44838.0,< 5 Years
3.7,False,True,True,Scikit-learn,3480.0,< 5 Years
4.9,False,False,False,TensorFlow,6040.0,< 5 Years
18.0,False,True,False,Scikit-learn,131531.0,< 15-20 Years
0.9,False,False,False,,522.0,< 5 Years
0.86,False,False,True,,7217.0,< 5 Years
0.94,False,True,True,,56591.0,< 5 Years
9.0,False,False,False,Scikit-learn,1315.0,5-10 Years
0.29,False,False,False,Keras,67684.0,< 5 Years
8.5,False,False,False,Keras,57.0,5-10 Years
3.9,False,False,False,PyTorch,71353.0,< 5 Years
3.6,False,False,False,Scikit-learn,64235.0,< 5 Years
2.9,False,False,False,Keras,4863.0,< 5 Years
4.2,False,False,True,,57151.0,< 5 Years
2.1,False,False,True,Scikit-learn,23882.0,< 5 Years
2.8,False,False,False,PyTorch,12749.0,< 5 Years
0.22,False,False,False,TensorFlow,52350.0,< 5 Years
2.9,False,False,False,Scikit-learn,70185.0,< 5 Years
1.5,False,False,True,,73363.0,< 5 Years
25.1,False,False,False,Scikit-learn,116699.0, 25+ Years
0.76,False,False,False,Scikit-learn,683.0,< 5 Years
2.3,False,False,False,Keras,63611.0,< 5 Years
20.5,False,True,True,,3907.0, 25+ Years
4.5,False,False,True,TensorFlow,161.0,< 5 Years
0.68,False,False,False,TensorFlow,54987.0,< 5 Years
0.0,False,False,False,,22118.0,< 5 Years
8.2,False,False,True,,87537.0,5-10 Years
2.6,False,True,False,Scikit-learn,70361.0,< 5 Years
2.6,False,False,False,PyTorch,66490.0,< 5 Years
3.6,False,False,False,Scikit-learn,2027.0,< 5 Years
0.75,False,True,False,Scikit-learn,51847.0,< 5 Years
0.97,False,True,False,,2991.0,< 5 Years
27.7,False,True,True,,108146.0, 25+ Years
1.1,False,False,True,Scikit-learn,66708.0,< 5 Years
3.5,False,False,False,,55116.0,< 5 Years
0.52,False,True,True,TensorFlow,385.0,< 5 Years
4.6,False,True,False,Scikit-learn,68945.0,< 5 Years
2.5,False,True,True,Scikit-learn,59312.0,< 5 Years
0.0,False,False,False,,16.0,< 5 Years
0.96,False,False,False,,56277.0,< 5 Years
2.8,False,False,True,,74488.0,< 5 Years
4.2,False,False,False,Scikit-learn,4127.0,< 5 Years
20.7,False,False,False,,2295.0, 25+ Years
2.8,False,False,False,Scikit-learn,12166.0,< 5 Years
3.5,False,False,False,,61374.0,< 5 Years
5.8,False,True,True,Scikit-learn,11854.0,5-10 Years
3.3,False,False,False,Scikit-learn,67639.0,< 5 Years
24.9,False,True,False,Keras,1434668.0, 25+ Years
2.0,False,True,False,,62103.0,< 5 Years
0.49,False,False,False,,552.0,< 5 Years
1.5,False,False,True,,50662.0,< 5 Years
1.7,False,False,False,,7271.0,< 5 Years
0.71,False,False,True,Keras,64039.0,< 5 Years
3.8,False,True,True,Scikit-learn,59717.0,< 5 Years
0.34,False,False,False,Scikit-learn,54788.0,< 5 Years
2.4,False,False,True,,68119.0,< 5 Years
24.5,False,False,True,TensorFlow,371328.0, 25+ Years
17.4,False,False,False,Keras,99277.0,< 15-20 Years
1.1,False,False,True,Scikit-learn,67601.0,< 5 Years
0.0,False,False,False,,985.0,< 5 Years
0.83,False,False,True,Keras,88.0,< 5 Years
1.0,False,True,True,Scikit-learn,25630.0,< 5 Years
1.5,False,True,True,,52283.0,< 5 Years
4.4,False,False,True,TensorFlow,64064.0,< 5 Years
2.5,False,False,True,Scikit-learn,10747.0,< 5 Years
2.8,False,False,False,Scikit-learn,65602.0,< 5 Years
28.6,False,False,True,,25386.0, 25+ Years
3.7,False,False,False,TensorFlow,4834.0,< 5 Years
0.64,False,False,False,,71980.0,< 5 Years
0.44,False,False,True,Scikit-learn,3778.0,< 5 Years
0.45,False,False,True,TensorFlow,64755.0,< 5 Years
2.9,False,False,True,TensorFlow,719.0,< 5 Years
1.8,False,False,False,Scikit-learn,54316.0,< 5 Years
2.9,False,False,False,PyTorch,50913.0,< 5 Years
0.52,False,False,False,Scikit-learn,6578.0,< 5 Years
25.9,False,False,True,Scikit-learn,122252.0, 25+ Years
7.7,False,True,False,,4055.0,5-10 Years
2.2,False,False,True,,9012.0,< 5 Years
1.9,False,True,True,Scikit-learn,74391.0,< 5 Years
0.49,False,False,True,,857.0,< 5 Years
4.8,False,False,True,Scikit-learn,70902.0,< 5 Years
0.64,False,True,False,Keras,525.0,< 5 Years
6.1,False,True,True,,74281.0,5-10 Years
2.0,False,False,True,Scikit-learn,964481.0,< 5 Years
13.1,False,False,True,,1.0,< 10-15 Years
8.9,False,False,False,,956.0,5-10 Years
4.7,False,True,False,,2462.0,< 5 Years
3.1,False,False,False,Scikit-learn,1489.0,< 5 Years
0.0,False,False,False,,63021.0,< 5 Years
4.1,False,True,True,,63090.0,< 5 Years
22.1,False,True,True,PyTorch,53865.0, 25+ Years
3.8,False,False,True,Scikit-learn,46757.0,< 5 Years
3.4,False,False,False,Scikit-learn,760.0,< 5 Years
0.51,False,False,True,,50368.0,< 5 Years
8.1,False,False,True,TensorFlow,611.0,5-10 Years
2.2,False,False,True,Scikit-learn,72754.0,< 5 Years
9.3,False,True,False,,55892.0,5-10 Years
0.4,False,False,False,Scikit-learn,52994.0,< 5 Years
1.6,False,True,False,Scikit-learn,74870.0,< 5 Years
24.1,False,False,False,Scikit-learn,16835.0, 25+ Years
0.88,False,False,True,,71466.0,< 5 Years
27.5,False,True,True,Keras,315997.0, 25+ Years
10.3,False,False,False,,153910.0,< 10-15 Years
2.0,False,False,True,,983.0,< 5 Years
0.24,False,False,True,TensorFlow,53014.0,< 5 Years
4.6,False,False,False,,19971.0,< 5 Years
3.0,False,True,True,Scikit-learn,46580.0,< 5 Years
3.4,False,True,False,TensorFlow,1488.0,< 5 Years
28.9,False,True,True,Keras,865.0, 25+ Years
0.36,False,False,False,,65976.0,< 5 Years
4.7,False,False,True,PyTorch,51862.0,< 5 Years
4.8,False,False,False,Keras,61682.0,< 5 Years
6.0,False,False,True,Scikit-learn,73838.0,5-10 Years
9.1,False,False,True,TensorFlow,293.0,5-10 Years
27.6,False,True,False,Scikit-learn,625.0, 25+ Years
0.41,False,False,False,Scikit-learn,290.0,< 5 Years
2.7,False,True,True,TensorFlow,2576.0,< 5 Years
4.1,False,False,False,Scikit-learn,181608.0,< 5 Years
5.8,False,True,False,,61731.0,5-10 Years
10.2,False,False,False,Scikit-learn,123089.0,< 10-15 Years
6.8,False,False,False,,47221.0,5-10 Years
1.2,False,False,False,Keras,537.0,< 5 Years
1.3,False,False,False,Scikit-learn,74888.0,< 5 Years
7.5,False,True,False,,119849.0,5-10 Years
0.83,False,False,True,TensorFlow,66068.0,< 5 Years
0.48,False,False,False,,54262.0,< 5 Years
2.7,False,False,True,Scikit-learn,68026.0,< 5 Years
0.68,False,False,False,Keras,223.0,< 5 Years
3.9,False,False,False,Scikit-learn,53506.0,< 5 Years
0.0,False,False,False,,74091.0,< 5 Years
0.64,False,False,False,,69446.0,< 5 Years
0.61,False,False,False,,68962.0,< 5 Years
0.0,False,False,False,,37097.0,< 5 Years
1.5,False,True,False,,52972.0,< 5 Years
2.0,False,False,False,Scikit-learn,22822.0,< 5 Years
8.1,False,False,True,TensorFlow,282294.0,5-10 Years
3.5,False,False,True,Scikit-learn,76756.0,< 5 Years
0.21,False,False,False,,1555.0,< 5 Years
0.45,False,False,False,Keras,980.0,< 5 Years
0.27,False,True,False,,64621.0,< 5 Years
0.61,False,False,False,Scikit-learn,74092.0,< 5 Years
0.56,False,False,False,,66428.0,< 5 Years
5.2,False,False,False,Keras,124.0,5-10 Years
10.6,False,False,True,,170670.0,< 10-15 Years
3.9,False,False,False,Keras,37394.0,< 5 Years
1.8,False,False,False,Keras,262.0,< 5 Years
0.38,False,True,True,Scikit-learn,13.0,< 5 Years
0.38,False,False,False,,90.0,< 5 Years
1.1,False,False,False,,69693.0,< 5 Years
4.2,False,True,True,Scikit-learn,64459.0,< 5 Years
0.31,False,False,False,,59187.0,< 5 Years
4.6,False,True,True,,61039.0,< 5 Years
17.1,False,False,False,TensorFlow,604.0,< 15-20 Years
3.5,False,False,True,,60614.0,< 5 Years
4.6,False,False,True,Scikit-learn,64413.0,< 5 Years
0.32,False,False,False,,248.0,< 5 Years
3.0,False,False,False,,66796.0,< 5 Years
2.0,False,False,False,Scikit-learn,10944.0,< 5 Years
1.1,False,False,True,Scikit-learn,56116.0,< 5 Years
11.0,False,False,True,Scikit-learn,11148.0,< 10-15 Years
10.0,False,False,True,Scikit-learn,2202.0,< 10-15 Years
0.4,False,True,False,Scikit-learn,729.0,< 5 Years
0.29,False,False,False,PyTorch,1784.0,< 5 Years
0.66,False,False,False,Scikit-learn,935.0,< 5 Years
1.1,False,False,False,,56332.0,< 5 Years
20.5,False,False,False,PyTorch,65284.0, 25+ Years
11.8,False,False,False,Scikit-learn,463.0,< 10-15 Years
0.8,False,True,False,,72759.0,< 5 Years
11.9,False,False,True,,220788.0,< 10-15 Years
